https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-36187
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-36188
https://github.com/eclipse/steady,70e603154841705e5bf086fc790ab57c6e36ba86,fdf40af8e67555d8b0acc8cc6cdeeeca9b5cf0cd,com.fasterxml.jackson.core.jackson-databind@2.9.10.7,CVE-2020-36189
https://github.com/eclipse/steady,a506e062fcf1a25a2c163de4e5434fb4f34dfe58,7407761ff04142d5a52b46d6fa9b1d6c976f84e1,com.fasterxml.jackson.core.jackson-databind@2.9.10.6,CVE-2021-20190
https://github.com/google/caliper,2628211fcd00773aec53e28f6103cd259a8132ee,_,com.squareup.okhttp.okhttp@2.5.0,CVE-2016-2402
https://github.com/google/caliper,a38bbf8615d0e65aa9741af452080545ec9786c9,_,com.squareup.okhttp.okhttp@2.7.5,CVE-2021-0341
https://github.com/google/caliper,7eb907479c54e5580b202ee3f590c0ba3426cfbd,092ddc390901fc0f7a5b24a4ab9dc47d0aa28cc2,com.google.guava.guava@23.6-jre,CVE-2018-10237
https://github.com/google/caliper,b4dd6b985c2094f45a3d9bc9f2d3e1993f34d570,a38bbf8615d0e65aa9741af452080545ec9786c9,com.google.guava.guava@28.1-jre,CVE-2023-2976
https://github.com/google/caliper,b4dd6b985c2094f45a3d9bc9f2d3e1993f34d570,a38bbf8615d0e65aa9741af452080545ec9786c9,com.google.guava.guava@28.1-jre,CVE-2020-8908
https://github.com/google/caliper,b4dd6b985c2094f45a3d9bc9f2d3e1993f34d570,a38bbf8615d0e65aa9741af452080545ec9786c9,junit.junit@4.12,CVE-2020-15250
https://github.com/hibernate/hibernate-validator,ad73cdfbf7f37396516c09ad9ad417b066e9d90a,806ed0302feaca5940120247453c6dc15142e731,org.hibernate.hibernate-core@3.3.0.SP1,CVE-2020-25638
https://github.com/hibernate/hibernate-validator,8881200503102310ea4b493b5545dfdbe3d94004,_,org.hibernate.hibernate-validator@5.4.3.Final,CVE-2019-10219
https://github.com/hibernate/hibernate-validator,8881200503102310ea4b493b5545dfdbe3d94004,_,org.hibernate.hibernate-validator@5.4.3.Final,CVE-2020-10693
https://github.com/hibernate/hibernate-validator,02087742bf82a19b9f424caf84511b1fbef4d977,64538e896db1be0915aac6a1ea3031b0a0526645,org.hibernate.hibernate-entitymanager@3.6.0.Final,CVE-2019-14900
https://github.com/hibernate/hibernate-validator,49adad6b5bd5d949e30188d1da76e003e682fa8f,_,com.h2database.h2@1.2.124,CVE-2021-42392
https://github.com/hibernate/hibernate-validator,49adad6b5bd5d949e30188d1da76e003e682fa8f,_,com.h2database.h2@1.2.124,CVE-2022-23221
https://github.com/hibernate/hibernate-validator,49adad6b5bd5d949e30188d1da76e003e682fa8f,_,com.h2database.h2@1.2.124,CVE-2018-14335
https://github.com/hibernate/hibernate-validator,9e7d26a38a3a77daeb8f6bc9dcbe76bc8e04aeb4,_,org.codehaus.groovy.groovy@1.8.3,CVE-2015-3253
https://github.com/hibernate/hibernate-validator,9e7d26a38a3a77daeb8f6bc9dcbe76bc8e04aeb4,_,org.codehaus.groovy.groovy@1.8.3,CVE-2020-17521
https://github.com/hibernate/hibernate-validator,8c6b649b6f3c2c28f815075a5962caafc8d08304,_,org.jsoup.jsoup@1.7.1,CVE-2015-6748
https://github.com/hibernate/hibernate-validator,b06721e4997297039ba2a14508aecd5ac3387e22,c58a6ea43df763137778d8ba27d0977393a57e52,org.jsoup.jsoup@1.8.3,CVE-2021-37714
https://github.com/hibernate/hibernate-validator,96b3d47e69abda97f6943098bea8cc836435a880,1c7b66c706730cfa149d367cd42fe3d3cc09a4af,junit.junit@4.12,CVE-2020-15250
https://github.com/hibernate/hibernate-validator,b06721e4997297039ba2a14508aecd5ac3387e22,c58a6ea43df763137778d8ba27d0977393a57e52,log4j.log4j@1.2.17,CVE-2019-17571
https://github.com/hibernate/hibernate-validator,b06721e4997297039ba2a14508aecd5ac3387e22,c58a6ea43df763137778d8ba27d0977393a57e52,log4j.log4j@1.2.17,CVE-2021-4104
https://github.com/hibernate/hibernate-validator,b06721e4997297039ba2a14508aecd5ac3387e22,c58a6ea43df763137778d8ba27d0977393a57e52,log4j.log4j@1.2.17,CVE-2022-23302
https://github.com/hibernate/hibernate-validator,b06721e4997297039ba2a14508aecd5ac3387e22,c58a6ea43df763137778d8ba27d0977393a57e52,log4j.log4j@1.2.17,CVE-2022-23305
https://github.com/hibernate/hibernate-validator,b06721e4997297039ba2a14508aecd5ac3387e22,c58a6ea43df763137778d8ba27d0977393a57e52,log4j.log4j@1.2.17,CVE-2022-23307
https://github.com/hibernate/hibernate-validator,b06721e4997297039ba2a14508aecd5ac3387e22,c58a6ea43df763137778d8ba27d0977393a57e52,log4j.log4j@1.2.17,CVE-2023-26464
https://github.com/hibernate/hibernate-validator,1eab147179c4c9c80d557cac72c087f2e6536c11,_,org.testng.testng@6.14.3,CVE-2019-11358
https://github.com/hibernate/hibernate-validator,b06721e4997297039ba2a14508aecd5ac3387e22,c58a6ea43df763137778d8ba27d0977393a57e52,org.jsoup.jsoup@1.8.3,CVE-2022-36033
https://github.com/hibernate/hibernate-validator,b06721e4997297039ba2a14508aecd5ac3387e22,c58a6ea43df763137778d8ba27d0977393a57e52,org.glassfish.javax.el@3.0.1-b09,CVE-2021-28170
https://github.com/hibernate/hibernate-validator,a7d9a7cac86dc7c1cf24af98a391730f9e7b4fae,87fedbabe6441d4efb4876bbae46f27d27d2fffb,com.google.guava.guava@23.0,CVE-2018-10237
https://github.com/hibernate/hibernate-validator,a7d9a7cac86dc7c1cf24af98a391730f9e7b4fae,87fedbabe6441d4efb4876bbae46f27d27d2fffb,com.google.guava.guava@23.0,CVE-2023-2976
https://github.com/hibernate/hibernate-validator,a7d9a7cac86dc7c1cf24af98a391730f9e7b4fae,87fedbabe6441d4efb4876bbae46f27d27d2fffb,com.google.guava.guava@23.0,CVE-2020-8908
https://github.com/hibernate/hibernate-validator,06dcfa6f5ece4abd8796bc9ccd47c1f16eed27eb,_,org.springframework.spring-expression@4.3.10.RELEASE,CVE-2018-1257
https://github.com/hibernate/hibernate-validator,06dcfa6f5ece4abd8796bc9ccd47c1f16eed27eb,_,org.springframework.spring-expression@4.3.10.RELEASE,CVE-2018-1270
https://github.com/hibernate/hibernate-validator,06dcfa6f5ece4abd8796bc9ccd47c1f16eed27eb,_,org.springframework.spring-expression@4.3.10.RELEASE,CVE-2022-22950
https://github.com/hibernate/hibernate-validator,06dcfa6f5ece4abd8796bc9ccd47c1f16eed27eb,_,org.springframework.spring-expression@4.3.10.RELEASE,CVE-2023-20861
https://github.com/hibernate/hibernate-validator,06dcfa6f5ece4abd8796bc9ccd47c1f16eed27eb,_,org.springframework.spring-expression@4.3.10.RELEASE,CVE-2023-20863
https://github.com/hibernate/hibernate-validator,c58a6ea43df763137778d8ba27d0977393a57e52,_,org.apache.logging.log4j.log4j-core@2.13.3,CVE-2021-44228
https://github.com/hibernate/hibernate-validator,c58a6ea43df763137778d8ba27d0977393a57e52,_,org.apache.logging.log4j.log4j-core@2.13.3,CVE-2021-44832
https://github.com/hibernate/hibernate-validator,c58a6ea43df763137778d8ba27d0977393a57e52,_,org.apache.logging.log4j.log4j-core@2.13.3,CVE-2021-45046
https://github.com/hibernate/hibernate-validator,c58a6ea43df763137778d8ba27d0977393a57e52,_,org.apache.logging.log4j.log4j-core@2.13.3,CVE-2021-45105
https://github.com/hibernate/hibernate-validator,1eab147179c4c9c80d557cac72c087f2e6536c11,_,org.testng.testng@6.14.3,CVE-2022-4065
https://github.com/inception-project/inception,b0c54a942e346cad72453fe9184a5517ac0a5e9c,_,commons-beanutils.commons-beanutils@1.8.3,CVE-2014-0114
https://github.com/inception-project/inception,b5d13b6c5d607c2ccf133a2ef8365ac8e3d0f334,_,com.fasterxml.jackson.core.jackson-databind@2.8.6,CVE-2017-7525
https://github.com/inception-project/inception,b0c54a942e346cad72453fe9184a5517ac0a5e9c,_,org.codehaus.jackson.jackson-mapper-asl@1.9.6,CVE-2019-10172
https://github.com/inception-project/inception,b0c54a942e346cad72453fe9184a5517ac0a5e9c,_,xerces.xercesImpl@2.9.1,CVE-2009-2625
https://github.com/inception-project/inception,b0c54a942e346cad72453fe9184a5517ac0a5e9c,_,xerces.xercesImpl@2.9.1,CVE-2012-0881
https://github.com/inception-project/inception,b0c54a942e346cad72453fe9184a5517ac0a5e9c,_,xerces.xercesImpl@2.9.1,CVE-2013-4002
https://github.com/inception-project/inception,b0c54a942e346cad72453fe9184a5517ac0a5e9c,_,xerces.xercesImpl@2.9.1,CVE-2022-23437
https://github.com/inception-project/inception,b0c54a942e346cad72453fe9184a5517ac0a5e9c,_,xerces.xercesImpl@2.9.1,CVE-2017-10355
https://github.com/inception-project/inception,b0c54a942e346cad72453fe9184a5517ac0a5e9c,_,xalan.xalan@2.7.1,CVE-2014-0107
https://github.com/inception-project/inception,b0c54a942e346cad72453fe9184a5517ac0a5e9c,_,xalan.xalan@2.7.1,CVE-2022-34169
https://github.com/inception-project/inception,54e7984e331724a7926435230620ddbf1cd6f1a6,3d29bcd313598e48d85b60a47e4540e86c6bc792,org.springframework.spring-core@3.1.4.RELEASE,CVE-2014-3578
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-context@5.1.3.RELEASE,CVE-2022-22968
https://github.com/inception-project/inception,54e7984e331724a7926435230620ddbf1cd6f1a6,3d29bcd313598e48d85b60a47e4540e86c6bc792,org.springframework.spring-web@3.1.4.RELEASE,CVE-2013-6429
https://github.com/inception-project/inception,54e7984e331724a7926435230620ddbf1cd6f1a6,3d29bcd313598e48d85b60a47e4540e86c6bc792,org.springframework.spring-web@3.1.4.RELEASE,CVE-2013-6430
https://github.com/inception-project/inception,54e7984e331724a7926435230620ddbf1cd6f1a6,3d29bcd313598e48d85b60a47e4540e86c6bc792,org.springframework.spring-oxm@3.1.4.RELEASE,CVE-2014-0054
https://github.com/inception-project/inception,54e7984e331724a7926435230620ddbf1cd6f1a6,3d29bcd313598e48d85b60a47e4540e86c6bc792,org.springframework.spring-oxm@3.1.4.RELEASE,CVE-2014-0225
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-web@5.1.3.RELEASE,CVE-2016-1000027
https://github.com/inception-project/inception,41bf4a78ffef645d1dde70fe23d063f175006ff0,6729a2dd83011855c058b4e75aab0172fa64bd42,org.springframework.spring-web@4.3.9.RELEASE,CVE-2018-11039
https://github.com/inception-project/inception,41bf4a78ffef645d1dde70fe23d063f175006ff0,6729a2dd83011855c058b4e75aab0172fa64bd42,org.springframework.spring-core@4.3.9.RELEASE,CVE-2018-1272
https://github.com/inception-project/inception,54e7984e331724a7926435230620ddbf1cd6f1a6,3d29bcd313598e48d85b60a47e4540e86c6bc792,org.springframework.spring-webmvc@3.1.4.RELEASE,CVE-2014-1904
https://github.com/inception-project/inception,54e7984e331724a7926435230620ddbf1cd6f1a6,3d29bcd313598e48d85b60a47e4540e86c6bc792,org.springframework.spring-webmvc@3.1.4.RELEASE,CVE-2014-3625
https://github.com/inception-project/inception,54e7984e331724a7926435230620ddbf1cd6f1a6,3d29bcd313598e48d85b60a47e4540e86c6bc792,org.springframework.spring-webmvc@3.1.4.RELEASE,CVE-2015-5211
https://github.com/inception-project/inception,cb55b1c496af414a80364825581e7777827ef390,_,org.springframework.spring-webmvc@4.2.5.RELEASE,CVE-2016-9878
https://github.com/inception-project/inception,41bf4a78ffef645d1dde70fe23d063f175006ff0,6729a2dd83011855c058b4e75aab0172fa64bd42,org.springframework.spring-webmvc@4.3.9.RELEASE,CVE-2018-1271
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-webmvc@5.1.3.RELEASE,CVE-2021-22060
https://github.com/inception-project/inception,54e7984e331724a7926435230620ddbf1cd6f1a6,3d29bcd313598e48d85b60a47e4540e86c6bc792,org.springframework.spring-oxm@3.1.4.RELEASE,CVE-2013-4152
https://github.com/inception-project/inception,54e7984e331724a7926435230620ddbf1cd6f1a6,3d29bcd313598e48d85b60a47e4540e86c6bc792,org.springframework.spring-oxm@3.1.4.RELEASE,CVE-2015-3192
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-beans@5.1.3.RELEASE,CVE-2022-22965
https://github.com/inception-project/inception,41bf4a78ffef645d1dde70fe23d063f175006ff0,6729a2dd83011855c058b4e75aab0172fa64bd42,org.springframework.spring-expression@4.3.9.RELEASE,CVE-2018-1257
https://github.com/inception-project/inception,41bf4a78ffef645d1dde70fe23d063f175006ff0,6729a2dd83011855c058b4e75aab0172fa64bd42,org.springframework.spring-expression@4.3.9.RELEASE,CVE-2018-1270
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-expression@5.1.3.RELEASE,CVE-2022-22950
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-expression@5.1.3.RELEASE,CVE-2023-20861
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-expression@5.1.3.RELEASE,CVE-2023-20863
https://github.com/inception-project/inception,b0c54a942e346cad72453fe9184a5517ac0a5e9c,_,org.springframework.security.spring-security-core@3.1.0.RELEASE,CVE-2012-5055
https://github.com/inception-project/inception,9a147b0a2aebb0e4ee547dba9b03cf5d62507d3b,d7df24e55aa05b4ca1eb9cefaa6012027ecee545,org.springframework.security.spring-security-core@4.2.3.RELEASE,CVE-2019-11272
https://github.com/inception-project/inception,9a147b0a2aebb0e4ee547dba9b03cf5d62507d3b,d7df24e55aa05b4ca1eb9cefaa6012027ecee545,org.springframework.security.spring-security-core@4.2.3.RELEASE,CVE-2019-3795
https://github.com/inception-project/inception,5c588cbbd8eb26e5b8e10ec8df88e90cadc85e1b,434aecb9220f2954b078fc49ff0eadff53bd07d9,org.springframework.security.spring-security-web@4.0.4.RELEASE,CVE-2016-9879
https://github.com/inception-project/inception,9a147b0a2aebb0e4ee547dba9b03cf5d62507d3b,d7df24e55aa05b4ca1eb9cefaa6012027ecee545,org.springframework.security.spring-security-web@4.2.3.RELEASE,CVE-2018-1199
https://github.com/inception-project/inception,9a147b0a2aebb0e4ee547dba9b03cf5d62507d3b,d7df24e55aa05b4ca1eb9cefaa6012027ecee545,org.springframework.security.spring-security-web@4.2.3.RELEASE,CVE-2021-22112
https://github.com/inception-project/inception,9a147b0a2aebb0e4ee547dba9b03cf5d62507d3b,d7df24e55aa05b4ca1eb9cefaa6012027ecee545,org.springframework.security.spring-security-web@4.2.3.RELEASE,CVE-2022-22978
https://github.com/inception-project/inception,9a147b0a2aebb0e4ee547dba9b03cf5d62507d3b,d7df24e55aa05b4ca1eb9cefaa6012027ecee545,org.springframework.security.spring-security-web@4.2.3.RELEASE,CVE-2023-20862
https://github.com/inception-project/inception,cd748a21033673419d678bedb00d4ec8161fbe91,f91fc4ddbd3f802b3e7d3742b1d5177c6bc71b1a,org.apache.uima.uimaj-core@2.10.0,CVE-2017-15691
https://github.com/inception-project/inception,9a147b0a2aebb0e4ee547dba9b03cf5d62507d3b,16ea37e589e9402e382923fb67b19b5f2ef598b5,org.apache.uima.uimaj-core@2.10.2,CVE-2022-32287
https://github.com/inception-project/inception,9a147b0a2aebb0e4ee547dba9b03cf5d62507d3b,16ea37e589e9402e382923fb67b19b5f2ef598b5,com.googlecode.wicket-jquery-ui.wicket-kendo-ui@7.9.1,CVE-2017-15719
https://github.com/inception-project/inception,9a147b0a2aebb0e4ee547dba9b03cf5d62507d3b,4c42ec34b507b62b95231efab4c25c12a6778963,org.hibernate.hibernate-core@5.2.12.Final,CVE-2020-25638
https://github.com/inception-project/inception,9a147b0a2aebb0e4ee547dba9b03cf5d62507d3b,4c42ec34b507b62b95231efab4c25c12a6778963,org.hibernate.hibernate-core@5.2.12.Final,CVE-2019-14900
https://github.com/inception-project/inception,d59503527a2a497c167ddee81e4e493a5dbd40b8,41bf4a78ffef645d1dde70fe23d063f175006ff0,com.fasterxml.jackson.core.jackson-databind@2.9.2,CVE-2020-36518
https://github.com/inception-project/inception,d59503527a2a497c167ddee81e4e493a5dbd40b8,41bf4a78ffef645d1dde70fe23d063f175006ff0,com.fasterxml.jackson.core.jackson-databind@2.9.2,CVE-2022-42003
https://github.com/inception-project/inception,d59503527a2a497c167ddee81e4e493a5dbd40b8,41bf4a78ffef645d1dde70fe23d063f175006ff0,com.fasterxml.jackson.core.jackson-databind@2.9.2,CVE-2022-42004
https://github.com/inception-project/inception,41bf4a78ffef645d1dde70fe23d063f175006ff0,6729a2dd83011855c058b4e75aab0172fa64bd42,org.springframework.spring-webmvc@4.3.9.RELEASE,CVE-2018-11040
https://github.com/inception-project/inception,5a5ec4d74eae4ada6c91af3c3bed4ca274bbb1ad,_,org.springframework.spring-web@5.0.7.RELEASE,CVE-2018-15756
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-web@5.1.3.RELEASE,CVE-2020-5421
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-webmvc@5.1.3.RELEASE,CVE-2020-5397
https://github.com/inception-project/inception,cb55b1c496af414a80364825581e7777827ef390,_,org.springframework.security.spring-security-config@4.0.4.RELEASE,CVE-2016-5007
https://github.com/inception-project/inception,ef11de2ae54aacbed940379c623ae2e3e180eaba,_,junit.junit@4.12,CVE-2020-15250
https://github.com/inception-project/inception,b5d13b6c5d607c2ccf133a2ef8365ac8e3d0f334,_,org.apache.logging.log4j.log4j-core@2.8.1,CVE-2017-5645
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,e6476a04f8f2063109771aa559abc39f82c8bf7e,org.apache.logging.log4j.log4j-core@2.10.0,CVE-2020-9488
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,e6476a04f8f2063109771aa559abc39f82c8bf7e,org.apache.logging.log4j.log4j-core@2.10.0,CVE-2021-44228
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,e6476a04f8f2063109771aa559abc39f82c8bf7e,org.apache.logging.log4j.log4j-core@2.10.0,CVE-2021-44832
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,e6476a04f8f2063109771aa559abc39f82c8bf7e,org.apache.logging.log4j.log4j-core@2.10.0,CVE-2021-45046
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,e6476a04f8f2063109771aa559abc39f82c8bf7e,org.apache.logging.log4j.log4j-core@2.10.0,CVE-2021-45105
https://github.com/inception-project/inception,d59503527a2a497c167ddee81e4e493a5dbd40b8,41bf4a78ffef645d1dde70fe23d063f175006ff0,com.fasterxml.jackson.core.jackson-databind@2.9.2,CVE-2020-25649
https://github.com/inception-project/inception,e503e39a50ccef9d9713b0e854a5f72143a887c5,_,commons-io.commons-io@2.5,CVE-2021-29425
https://github.com/inception-project/inception,e503e39a50ccef9d9713b0e854a5f72143a887c5,_,commons-fileupload.commons-fileupload@1.3.3,CVE-2023-24998
https://github.com/inception-project/inception,e503e39a50ccef9d9713b0e854a5f72143a887c5,_,org.apache.xmlgraphics.batik-dom@1.9.1,CVE-2018-8013
https://github.com/inception-project/inception,e503e39a50ccef9d9713b0e854a5f72143a887c5,_,com.fasterxml.jackson.core.jackson-databind@2.8.9,CVE-2017-15095
https://github.com/inception-project/inception,e503e39a50ccef9d9713b0e854a5f72143a887c5,_,org.hibernate.hibernate-validator@5.3.5.Final,CVE-2017-7536
https://github.com/inception-project/inception,e503e39a50ccef9d9713b0e854a5f72143a887c5,_,org.hibernate.hibernate-validator@5.3.5.Final,CVE-2019-10219
https://github.com/inception-project/inception,e503e39a50ccef9d9713b0e854a5f72143a887c5,_,org.hibernate.hibernate-validator@5.3.5.Final,CVE-2020-10693
https://github.com/inception-project/inception,9a147b0a2aebb0e4ee547dba9b03cf5d62507d3b,16ea37e589e9402e382923fb67b19b5f2ef598b5,org.hsqldb.hsqldb@2.4.0,CVE-2022-41853
https://github.com/inception-project/inception,d59503527a2a497c167ddee81e4e493a5dbd40b8,41bf4a78ffef645d1dde70fe23d063f175006ff0,com.fasterxml.jackson.core.jackson-databind@2.9.2,CVE-2017-17485
https://github.com/inception-project/inception,d59503527a2a497c167ddee81e4e493a5dbd40b8,41bf4a78ffef645d1dde70fe23d063f175006ff0,com.fasterxml.jackson.core.jackson-databind@2.9.2,CVE-2018-5968
https://github.com/inception-project/inception,41bf4a78ffef645d1dde70fe23d063f175006ff0,_,dom4j.dom4j@1.6.1,CVE-2018-1000632
https://github.com/inception-project/inception,41bf4a78ffef645d1dde70fe23d063f175006ff0,_,dom4j.dom4j@1.6.1,CVE-2020-10683
https://github.com/inception-project/inception,5a5ec4d74eae4ada6c91af3c3bed4ca274bbb1ad,bc511593a649f00eaea42412ef0d16221600b8b7,org.apache.solr.solr-core@7.3.1,CVE-2017-3164
https://github.com/inception-project/inception,5a5ec4d74eae4ada6c91af3c3bed4ca274bbb1ad,bc511593a649f00eaea42412ef0d16221600b8b7,org.apache.solr.solr-core@7.3.1,CVE-2018-11802
https://github.com/inception-project/inception,cc188c98b29e54a01af414b06219397a1833713e,_,org.apache.solr.solr-core@7.1.0,CVE-2018-8010
https://github.com/inception-project/inception,5a5ec4d74eae4ada6c91af3c3bed4ca274bbb1ad,bc511593a649f00eaea42412ef0d16221600b8b7,org.apache.solr.solr-core@7.3.1,CVE-2018-8026
https://github.com/inception-project/inception,5a5ec4d74eae4ada6c91af3c3bed4ca274bbb1ad,bc511593a649f00eaea42412ef0d16221600b8b7,org.apache.solr.solr-core@7.3.1,CVE-2020-13941
https://github.com/inception-project/inception,5a5ec4d74eae4ada6c91af3c3bed4ca274bbb1ad,bc511593a649f00eaea42412ef0d16221600b8b7,org.apache.solr.solr-core@7.3.1,CVE-2020-13957
https://github.com/inception-project/inception,5a5ec4d74eae4ada6c91af3c3bed4ca274bbb1ad,bc511593a649f00eaea42412ef0d16221600b8b7,org.apache.solr.solr-core@7.3.1,CVE-2021-27905
https://github.com/inception-project/inception,5a5ec4d74eae4ada6c91af3c3bed4ca274bbb1ad,bc511593a649f00eaea42412ef0d16221600b8b7,org.apache.solr.solr-core@7.3.1,CVE-2021-29262
https://github.com/inception-project/inception,5a5ec4d74eae4ada6c91af3c3bed4ca274bbb1ad,bc511593a649f00eaea42412ef0d16221600b8b7,org.apache.solr.solr-core@7.3.1,CVE-2021-29943
https://github.com/inception-project/inception,5a5ec4d74eae4ada6c91af3c3bed4ca274bbb1ad,bc511593a649f00eaea42412ef0d16221600b8b7,org.apache.solr.solr-core@7.3.1,CVE-2021-44548
https://github.com/inception-project/inception,cc188c98b29e54a01af414b06219397a1833713e,_,org.apache.commons.commons-compress@1.14,CVE-2018-11771
https://github.com/inception-project/inception,cc188c98b29e54a01af414b06219397a1833713e,_,org.apache.commons.commons-compress@1.14,CVE-2018-1324
https://github.com/inception-project/inception,129ffdfcac1626e05896bce9165ea59597488d6b,_,org.apache.commons.commons-compress@1.18,CVE-2021-35515
https://github.com/inception-project/inception,129ffdfcac1626e05896bce9165ea59597488d6b,_,org.apache.commons.commons-compress@1.18,CVE-2021-35516
https://github.com/inception-project/inception,129ffdfcac1626e05896bce9165ea59597488d6b,_,org.apache.commons.commons-compress@1.18,CVE-2021-35517
https://github.com/inception-project/inception,129ffdfcac1626e05896bce9165ea59597488d6b,_,org.apache.commons.commons-compress@1.18,CVE-2021-36090
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,com.h2database.h2@1.4.197,CVE-2021-42392
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,com.h2database.h2@1.4.197,CVE-2022-23221
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,com.h2database.h2@1.4.197,CVE-2018-14335
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-web@5.1.3.RELEASE,CVE-2020-5398
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-web@5.1.3.RELEASE,CVE-2021-22096
https://github.com/inception-project/inception,f7af1d900c405c592c9351ff24f3f7ed2fe52699,f67715f2b117556c0792fd4bf1f1de79977c7896,org.springframework.spring-web@5.1.3.RELEASE,CVE-2021-22118
https://github.com/inception-project/inception,5a5ec4d74eae4ada6c91af3c3bed4ca274bbb1ad,bc511593a649f00eaea42412ef0d16221600b8b7,org.apache.httpcomponents.httpclient@4.5.3,CVE-2020-13956
https://github.com/inception-project/inception,bc511593a649f00eaea42412ef0d16221600b8b7,24c7e53bf61fe773db1ecff2d674aa6c17b29071,com.squareup.okhttp3.okhttp@3.11.0,CVE-2018-20200
https://github.com/inception-project/inception,bc511593a649f00eaea42412ef0d16221600b8b7,24c7e53bf61fe773db1ecff2d674aa6c17b29071,com.squareup.okhttp3.okhttp@3.11.0,CVE-2021-0341
https://github.com/inception-project/inception,129ffdfcac1626e05896bce9165ea59597488d6b,_,org.apache.commons.commons-compress@1.18,CVE-2019-12402
https://github.com/inception-project/inception,129ffdfcac1626e05896bce9165ea59597488d6b,_,com.squareup.okio.okio@1.14.0,CVE-2023-3635
https://github.com/jenkinsci/jenkins,feefea927fbf1bad09569d7eef6a589899e00484,c939110952c97d34d8d9aedaa5f641c9b8b7c9c4,org.apache.maven.maven-compat@3.0.1,CVE-2021-26291
https://github.com/jenkinsci/jenkins,be52ba3e9e75a531aa9a4ed84543f8ae6130f80a,de3bf08adb7cfb5d8e24a554871965f88a5f199b,org.apache.ant.ant@1.8.3,CVE-2012-2098
https://github.com/jenkinsci/jenkins,ab0cdd8da3638dd8eddaf15927bebf1f7e8eecd7,5dbdff55fb7d1b367f6d9dd578696e6349773791,org.apache.ant.ant@1.9.14,CVE-2020-1945
https://github.com/jenkinsci/jenkins,ab0cdd8da3638dd8eddaf15927bebf1f7e8eecd7,5dbdff55fb7d1b367f6d9dd578696e6349773791,org.apache.ant.ant@1.9.14,CVE-2021-36374
https://github.com/jenkinsci/jenkins,9316cee9e0beb5ea2de2ffdfdead8c7dd22609ec,7a986fb642d0445abe630bebbd445fc5ac7e18c8,junit.junit@4.12,CVE-2020-15250
https://github.com/jenkinsci/jenkins,ab0cdd8da3638dd8eddaf15927bebf1f7e8eecd7,5dbdff55fb7d1b367f6d9dd578696e6349773791,commons-io.commons-io@2.6,CVE-2021-29425
